BISha1,oldPath,Path,FixSha1,BIDate,FixDate,LineNumInBI,LineNumInPreFix,isAddedLine,Line
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,203,203,TRUE,return requiredCiphersEnabled;
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,217,217,TRUE,return true;
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,218,218,TRUE,}
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,219,219,TRUE,}
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,220,220,TRUE,return false;
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,223,223,TRUE,"private static <T> boolean contains(T[] array, T value) {"
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,224,224,TRUE,for (T arrayValue : array) {
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,225,225,TRUE,"if (Util.equal(value, arrayValue)) {"
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,315,315,TRUE,if (tlsVersions.length == 0) {
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,316,316,TRUE,"throw new IllegalArgumentException(""At least one TlsVersion is required"");"
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,okhttp/src/main/java/com/squareup/okhttp/ConnectionSpec.java,784fc03fd41c6350943e0dcfa644d64be173dfa3,2015-03-18 15:59:37,2015-11-03 3:19:32,317,317,TRUE,}
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/internal/ConnectionSpecSelector.java,okhttp/src/main/java/com/squareup/okhttp/internal/ConnectionSpecSelector.java,92e64f0279f1ce10ddd280fe048a92f6a959203d,2015-03-18 15:59:37,2015-09-02 16:59:45,124,123,TRUE,return ((e instanceof SSLHandshakeException || e instanceof SSLProtocolException))
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/internal/ConnectionSpecSelector.java,okhttp/src/main/java/com/squareup/okhttp/internal/ConnectionSpecSelector.java,92e64f0279f1ce10ddd280fe048a92f6a959203d,2015-03-18 15:59:37,2015-09-02 16:59:45,125,124,TRUE,&& isFallbackPossible;
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpEngine.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpEngine.java,b42e73f497eafe147667117202267ec756adff26,2015-03-18 15:59:37,2015-08-01 23:54:13,339,339,TRUE,private Connection nextConnection() throws RouteException {
60f5406dcc094d0431420139bd002e8bdd4ea5d5,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpEngine.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpEngine.java,92e64f0279f1ce10ddd280fe048a92f6a959203d,2015-03-18 15:59:37,2015-09-02 16:59:45,454,441,TRUE,return false;
70cf626bb5492e6f3ca67c22fdee0618e7fbf4a1,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-04 18:56:36,2015-11-06 4:56:37,718,1547,TRUE,|| codePoint >= 0x7f
70cf626bb5492e6f3ca67c22fdee0618e7fbf4a1,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-04 18:56:36,2015-11-06 4:56:37,743,1576,TRUE,|| codePoint >= 0x7f
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,16d7926ad4261e755b33cd2fb244933789d5d82d,2015-05-05 4:31:29,2015-05-09 1:26:16,719,719,TRUE,"return decodeIpv6(percentDecoded, 1, percentDecoded.length() - 1);"
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,16d7926ad4261e755b33cd2fb244933789d5d82d,2015-05-05 4:31:29,2015-05-09 1:26:16,734,734,TRUE,"private static String decodeIpv6(String input, int pos, int limit) {"
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,16d7926ad4261e755b33cd2fb244933789d5d82d,2015-05-05 4:31:29,2015-05-09 1:26:16,735,735,TRUE,"return input.substring(pos, limit);"
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,16d7926ad4261e755b33cd2fb244933789d5d82d,2015-05-05 4:31:29,2015-05-09 1:26:16,739,739,TRUE,return input;
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,b0664e80edfc58e9a66051b803560f3102aaf0a0,2015-05-05 4:31:29,2015-09-15 9:32:26,723,1242,TRUE,String idnDecoded = domainToAscii(percentDecoded);
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,b0664e80edfc58e9a66051b803560f3102aaf0a0,2015-05-05 4:31:29,2015-09-15 9:32:26,726,1246,TRUE,int length = idnDecoded.length();
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,b0664e80edfc58e9a66051b803560f3102aaf0a0,2015-05-05 4:31:29,2015-09-15 9:32:26,727,1247,TRUE,"if (delimiterOffset(idnDecoded, 0, length, ""\u0000\t\n\r #%/:?@[\\]"") != length) {"
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,b0664e80edfc58e9a66051b803560f3102aaf0a0,2015-05-05 4:31:29,2015-09-15 9:32:26,728,1248,TRUE,return null;
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,b0664e80edfc58e9a66051b803560f3102aaf0a0,2015-05-05 4:31:29,2015-09-15 9:32:26,729,1249,TRUE,}
af671456b9d5566b49026ad2f067e5c4f3f0fe01,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,b0664e80edfc58e9a66051b803560f3102aaf0a0,2015-05-05 4:31:29,2015-09-15 9:32:26,731,1251,TRUE,return idnDecoded;
16d7926ad4261e755b33cd2fb244933789d5d82d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,a8949b129df558bc90672606bcbcd3cf6d9d4912,2015-05-09 1:26:16,2015-08-02 4:04:59,723,1192,TRUE,return inetAddress != null ? inetAddress.getHostAddress() : null;
16d7926ad4261e755b33cd2fb244933789d5d82d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,b0664e80edfc58e9a66051b803560f3102aaf0a0,2015-05-09 1:26:16,2015-09-15 9:32:26,728,1243,TRUE,if (idnDecoded == null) return null;
fada82ca036bad8962f911d83fc325e6f48e363b,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,080e7536ab8c2d07db58628f75a4140012e2a581,2015-05-11 3:06:40,2015-11-01 17:32:27,421,584,TRUE,result.port = port;
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,669,777,TRUE,"? queryStringToNamesAndValues(canonicalize(query, QUERY_ENCODE_SET, false, true))"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,676,784,TRUE,"? queryStringToNamesAndValues(canonicalize(encodedQuery, QUERY_ENCODE_SET, true, true))"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,687,795,TRUE,"? canonicalize(value, QUERY_COMPONENT_ENCODE_SET, false, true)"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,698,807,TRUE,"? canonicalize(encodedValue, QUERY_COMPONENT_ENCODE_SET, true, true)"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,718,827,TRUE,"String nameToRemove = canonicalize(name, QUERY_COMPONENT_ENCODE_SET, false, true);"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,727,836,TRUE,"canonicalize(encodedName, QUERY_COMPONENT_ENCODE_SET, true, true));"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,855,1000,TRUE,"input, pos, passwordColonOffset, USERNAME_ENCODE_SET, true, false);"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,862,1007,TRUE,"componentDelimiterOffset, PASSWORD_ENCODE_SET, true, false);"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,867,1012,TRUE,"input, pos, componentDelimiterOffset, PASSWORD_ENCODE_SET, true, false);"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,914,1059,TRUE,"input, pos + 1, queryDelimiterOffset, QUERY_ENCODE_SET, true, true));"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,1259,1454,TRUE,"String portString = canonicalize(input, pos, limit, """", false, false);"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,1331,1542,TRUE,"boolean alreadyEncoded, boolean query) {"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,1344,1554,TRUE,"canonicalize(out, input, i, limit, encodeSet, alreadyEncoded, query);"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,1354,1564,TRUE,"String encodeSet, boolean alreadyEncoded, boolean query) {"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,1393,1598,TRUE,"String input, String encodeSet, boolean alreadyEncoded, boolean query) {"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-12 0:58:42,2015-11-06 4:56:37,1394,1599,TRUE,"return canonicalize(input, 0, input.length(), encodeSet, alreadyEncoded, query);"
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 0:58:42,2015-11-14 7:07:53,1364,1577,TRUE,} else if (query && codePoint == '+') {
53ebedf932b71bed7b05220e31b24388301168a4,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 0:58:42,2015-11-14 7:07:53,1392,1603,TRUE,static String canonicalize(
c4498267504fef9d5c27a6442d8263b47372c50d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 12:38:20,2015-11-14 7:07:53,1118,1260,TRUE,"String percentDecoded = percentDecode(input, pos, limit);"
c4498267504fef9d5c27a6442d8263b47372c50d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 12:38:20,2015-11-14 7:07:53,1269,1478,TRUE,static String percentDecode(String encoded) {
c4498267504fef9d5c27a6442d8263b47372c50d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 12:38:20,2015-11-14 7:07:53,1270,1479,TRUE,"return percentDecode(encoded, 0, encoded.length());"
c4498267504fef9d5c27a6442d8263b47372c50d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 12:38:20,2015-11-14 7:07:53,1273,1490,TRUE,"static String percentDecode(String encoded, int pos, int limit) {"
c4498267504fef9d5c27a6442d8263b47372c50d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 12:38:20,2015-11-14 7:07:53,1276,1493,TRUE,if (c == '%') {
c4498267504fef9d5c27a6442d8263b47372c50d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 12:38:20,2015-11-14 7:07:53,1280,1497,TRUE,"percentDecode(out, encoded, i, limit);"
c4498267504fef9d5c27a6442d8263b47372c50d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 12:38:20,2015-11-14 7:07:53,1289,1506,TRUE,"static void percentDecode(Buffer out, String encoded, int pos, int limit) {"
c4498267504fef9d5c27a6442d8263b47372c50d,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-12 12:38:20,2015-11-14 7:07:53,1336,1555,TRUE,|| (query && codePoint == '+')) {
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-14 21:38:17,2015-11-06 4:56:37,637,676,TRUE,"this.encodedUsername = canonicalize(username, USERNAME_ENCODE_SET, false, false);"
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-14 21:38:17,2015-11-06 4:56:37,643,682,TRUE,"this.encodedUsername = canonicalize(encodedUsername, USERNAME_ENCODE_SET, true, false);"
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-14 21:38:17,2015-11-06 4:56:37,649,688,TRUE,"this.encodedPassword = canonicalize(password, PASSWORD_ENCODE_SET, false, false);"
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-14 21:38:17,2015-11-06 4:56:37,655,694,TRUE,"this.encodedPassword = canonicalize(encodedPassword, PASSWORD_ENCODE_SET, true, false);"
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-14 21:38:17,2015-11-06 4:56:37,722,793,TRUE,"encodedQueryNamesAndValues.add(canonicalize(name, QUERY_COMPONENT_ENCODE_SET, false, true));"
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-14 21:38:17,2015-11-06 4:56:37,734,805,TRUE,"canonicalize(encodedName, QUERY_COMPONENT_ENCODE_SET, true, true));"
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-14 21:38:17,2015-11-06 4:56:37,960,1066,TRUE,"input, pos + 1, limit, FRAGMENT_ENCODE_SET, true, false);"
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-14 21:38:17,2015-11-14 7:07:53,302,306,TRUE,this.username = percentDecode(builder.encodedUsername);
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-14 21:38:17,2015-11-14 7:07:53,303,307,TRUE,this.password = percentDecode(builder.encodedPassword);
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-14 21:38:17,2015-11-14 7:07:53,306,310,TRUE,this.pathSegments = percentDecode(builder.encodedPathSegments);
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-14 21:38:17,2015-11-14 7:07:53,308,312,TRUE,? percentDecode(builder.encodedQueryNamesAndValues)
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-14 21:38:17,2015-11-14 7:07:53,311,315,TRUE,? percentDecode(builder.encodedFragment)
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-14 21:38:17,2015-11-14 7:07:53,1313,1482,TRUE,private List<String> percentDecode(List<String> list) {
cc82a311d55e09cb44c61f989294cf8fb3547a72,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-14 21:38:17,2015-11-14 7:07:53,1316,1485,TRUE,result.add(s != null ? percentDecode(s) : null);
65a64c54072ea9a169098ff087cccfe726de03d5,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-15 2:26:33,2015-11-06 4:56:37,702,737,TRUE,"pathSegment, 0, pathSegment.length(), PATH_SEGMENT_ENCODE_SET, false, false);"
65a64c54072ea9a169098ff087cccfe726de03d5,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-15 2:26:33,2015-11-06 4:56:37,715,750,TRUE,"0, encodedPathSegment.length(), PATH_SEGMENT_ENCODE_SET, true, false);"
65a64c54072ea9a169098ff087cccfe726de03d5,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,f4feb0adfcd8e209f90d4fffb6facf5c07f57110,2015-05-15 2:26:33,2015-11-06 4:56:37,1033,1103,TRUE,"input, pos, limit, PATH_SEGMENT_ENCODE_SET, alreadyEncoded, false);"
3103cb1dbc515dbdfd60996d97a0edd35462485a,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,okhttp/src/main/java/com/squareup/okhttp/HttpUrl.java,0b1d20c47cc608aa0a68dabd4f105adb6b690afe,2015-05-16 1:18:57,2015-11-14 7:07:53,1447,1579,TRUE,"out.writeUtf8(alreadyEncoded ? ""%20"" : ""%2B"");"
c753d2e41ba667f9b5a31451a16ecbaecdc65d80,okhttp/src/main/java/com/squareup/okhttp/Connection.java,okhttp/src/main/java/com/squareup/okhttp/Connection.java,b42e73f497eafe147667117202267ec756adff26,2015-06-17 22:40:12,2015-08-01 23:54:13,24,24,TRUE,import com.squareup.okhttp.internal.http.FramedTransport;
c753d2e41ba667f9b5a31451a16ecbaecdc65d80,okhttp/src/main/java/com/squareup/okhttp/Connection.java,okhttp/src/main/java/com/squareup/okhttp/Connection.java,b42e73f497eafe147667117202267ec756adff26,2015-06-17 22:40:12,2015-08-01 23:54:13,26,26,TRUE,import com.squareup.okhttp.internal.framed.FramedConnection;
c753d2e41ba667f9b5a31451a16ecbaecdc65d80,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2015-06-17 22:40:12,2015-11-22 15:25:50,89,88,TRUE,stream = framedConnection.newStream(
c753d2e41ba667f9b5a31451a16ecbaecdc65d80,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2015-06-17 22:40:12,2015-11-22 15:25:50,104,103,TRUE,"return readNameValueBlock(stream.getResponseHeaders(), framedConnection.getProtocol());"
